gameid,period,clock,h_pts,a_pts,team,playerid,player,type,subtype,result,x,y,dist,desc,season,outcome,lag1,lag2,lag3
21800768,4,PT01M57.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,34,274,28,MISS Curry 28' 3PT Jump Shot,2019,0,1,1,0
21800768,4,PT01M32.00S,,,GSW,201939,S. Curry,Missed Shot,Running Layup Shot,Missed,-13,16,2,MISS Curry 2' Running Layup,2019,0,0,1,1
21800768,4,PT01M06.00S,104.0,110.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-107,239,26,Curry 26' 3PT Jump Shot (41 PTS) (Iguodala 4 AST),2019,1,0,0,1
21800768,4,PT00M48.40S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-165,247,30,MISS Curry 30' 3PT Jump Shot,2019,0,1,0,0
21800782,1,PT01M46.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-154,254,30,MISS Curry 30' 3PT Jump Shot,2019,0,0,0,0
21800782,2,PT05M36.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,62,254,26,MISS Curry 26' 3PT Jump Shot,2019,0,0,0,0
21800782,2,PT04M22.00S,,,GSW,201939,S. Curry,Missed Shot,Hook Shot,Missed,130,57,14,MISS Curry 14' Hook Shot,2019,0,0,0,0
21800782,2,PT00M48.90S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,176,207,27,MISS Curry 27' 3PT Jump Shot,2019,0,0,0,0
21800782,3,PT07M45.00S,,,GSW,201939,S. Curry,Missed Shot,Driving Finger Roll Layup Shot,Missed,46,36,6,MISS Curry 6' Driving Finger Roll Layup,2019,0,0,0,0
21800782,4,PT06M20.00S,103.0,93.0,GSW,201939,S. Curry,Made Shot,Driving Finger Roll Layup Shot,Made,-4,14,1,Curry 1' Driving Finger Roll Layup (4 PTS),2019,1,0,0,0
21800782,4,PT05M42.00S,106.0,95.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,175,218,28,Curry 28' 3PT Pullup Jump Shot (7 PTS) (Durant 11 AST),2019,1,1,0,0
21800782,4,PT05M21.00S,109.0,97.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-196,180,27,Curry 27' 3PT Pullup Jump Shot (10 PTS),2019,1,1,1,0
21800782,4,PT05M02.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-201,192,28,MISS Curry 28' 3PT Jump Shot,2019,0,1,1,1
21800782,4,PT04M20.00S,111.0,97.0,GSW,201939,S. Curry,Made Shot,Driving Finger Roll Layup Shot,Made,-87,73,11,Curry 11' Driving Finger Roll Layup (12 PTS),2019,1,0,1,1
21800782,4,PT03M42.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,187,321,37,MISS Curry 37' 3PT Jump Shot,2019,0,1,0,1
21800782,4,PT02M57.00S,115.0,97.0,GSW,201939,S. Curry,Made Shot,Cutting Layup Shot,Made,5,13,1,Curry 1' Cutting Layup Shot (14 PTS) (Iguodala 4 AST),2019,1,0,1,0
21800834,2,PT05M39.00S,,,POR,203552,S. Curry,Missed Shot,Pullup Jump shot,Missed,-170,205,27,MISS Curry 27' 3PT Pullup Jump Shot,2019,0,1,0,1
21800834,4,PT05M23.00S,,,POR,203552,S. Curry,Missed Shot,Turnaround Fadeaway shot,Missed,139,15,14,MISS Curry 14' Turnaround Fadeaway Shot,2019,0,0,1,0
21800838,1,PT04M24.00S,10.0,26.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-172,243,30,Curry 30' 3PT Jump Shot (3 PTS) (Green 2 AST),2019,1,0,0,0
21800838,2,PT07M25.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-98,285,30,MISS Curry 30' 3PT Jump Shot,2019,0,1,0,0
21800838,2,PT06M22.00S,37.0,45.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,9,185,19,Curry 19' Pullup Jump Shot (5 PTS),2019,1,0,1,0
21800838,2,PT06M03.00S,39.0,45.0,GSW,201939,S. Curry,Made Shot,Running Jump Shot,Made,-103,173,20,Curry 20' Running Jump Shot (7 PTS),2019,1,1,0,1
21800838,2,PT05M37.00S,,,GSW,201939,S. Curry,Missed Shot,Running Pull-Up Jump Shot,Missed,-126,291,32,MISS Curry 32' 3PT Running Pull-Up Jump Shot,2019,0,1,1,0
21800838,2,PT04M36.00S,43.0,45.0,GSW,201939,S. Curry,Made Shot,Jump Bank Shot,Made,64,111,13,Curry 13' Jump Bank Shot (9 PTS),2019,1,0,1,1
21800838,2,PT03M26.00S,48.0,51.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,-12,274,27,Curry 27' 3PT Step Back Jump Shot (12 PTS),2019,1,1,0,1
21800838,2,PT02M24.00S,51.0,51.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-3,314,31,Curry 31' 3PT Jump Shot (15 PTS) (Green 4 AST),2019,1,1,1,0
21800838,3,PT10M50.00S,57.0,61.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-167,208,27,Curry 27' 3PT Jump Shot (18 PTS) (Durant 3 AST),2019,1,1,1,1
21800838,3,PT03M47.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,155,242,29,MISS Curry 29' 3PT Jump Shot,2019,0,1,1,1
21800838,3,PT02M58.00S,,,GSW,201939,S. Curry,Missed Shot,Floating Jump shot,Missed,-3,122,12,MISS Curry 12' Floating Jump Shot,2019,0,0,1,1
21800838,3,PT02M22.00S,83.0,78.0,GSW,201939,S. Curry,Made Shot,Driving Floating Jump Shot,Made,63,24,7,Curry 7' Driving Floating Jump Shot (22 PTS) (Livingston 1 AST),2019,1,0,0,1
21800838,3,PT01M53.00S,86.0,80.0,GSW,201939,S. Curry,Made Shot,Running Pull-Up Jump Shot,Made,12,283,28,Curry 28' 3PT Running Pull-Up Jump Shot (25 PTS),2019,1,1,0,0
21800838,3,PT00M45.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,90,263,28,MISS Curry 28' 3PT Jump Shot,2019,0,1,1,0
21800838,4,PT04M36.00S,,,GSW,201939,S. Curry,Missed Shot,Floating Jump shot,Missed,-19,45,5,MISS Curry 5' Floating Jump Shot,2019,0,0,1,1
21800846,4,PT09M03.00S,,,POR,203552,S. Curry,Missed Shot,Driving Layup Shot,Missed,18,17,2,MISS Curry 2' Driving Layup,2019,0,0,0,1
21800852,1,PT03M12.00S,,,GSW,201939,S. Curry,Missed Shot,Pullup Jump shot,Missed,145,224,27,MISS Curry 27' 3PT Pullup Jump Shot,2019,0,1,0,0
21800852,1,PT02M32.00S,,,GSW,201939,S. Curry,Missed Shot,Layup Shot,Missed,-19,21,3,MISS Curry 3' Layup,2019,0,0,1,0
21800852,1,PT02M15.00S,18.0,11.0,GSW,201939,S. Curry,Made Shot,Layup Shot,Made,6,11,1,Curry 1' Layup (4 PTS) (Iguodala 1 AST),2019,1,0,0,1
21800852,2,PT05M13.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-169,221,28,MISS Curry 28' 3PT Jump Shot,2019,0,1,0,0
21800852,2,PT04M10.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-211,148,26,MISS Curry 26' 3PT Jump Shot,2019,0,0,1,0
21800852,2,PT02M58.00S,39.0,35.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-223,103,25,Curry 25' 3PT Jump Shot (8 PTS) (Durant 3 AST),2019,1,0,0,1
21800852,2,PT02M35.00S,42.0,35.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-162,195,25,Curry 25' 3PT Pullup Jump Shot (11 PTS) (Durant 4 AST),2019,1,1,0,0
21800852,2,PT00M33.30S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,155,272,31,MISS Curry 31' 3PT Jump Shot,2019,0,1,1,0
21800852,3,PT08M30.00S,60.0,53.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,46,268,27,Curry 27' 3PT Jump Shot (16 PTS) (Cousins 3 AST),2019,1,0,1,1
21800852,3,PT05M00.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,151,236,28,MISS Curry 28' 3PT Jump Shot,2019,0,1,0,1
21800852,3,PT03M34.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-179,211,28,MISS Curry 28' 3PT Jump Shot,2019,0,0,1,0
21800852,4,PT06M45.00S,,,GSW,201939,S. Curry,Missed Shot,Turnaround Jump Shot,Missed,-6,165,17,MISS Curry 17' Turnaround Jump Shot,2019,0,0,0,1
21800852,4,PT04M59.00S,100.0,95.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,206,148,25,Curry 25' 3PT Pullup Jump Shot (19 PTS) (Durant 7 AST),2019,1,0,0,0
21800852,4,PT04M39.00S,103.0,95.0,GSW,201939,S. Curry,Made Shot,Running Pull-Up Jump Shot,Made,141,230,27,Curry 27' 3PT Running Pull-Up Jump Shot (22 PTS),2019,1,1,0,0
21800852,4,PT04M13.00S,105.0,95.0,GSW,201939,S. Curry,Made Shot,Layup Shot,Made,-16,21,3,Curry 3' Layup (24 PTS),2019,1,1,1,0
21800852,4,PT01M40.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-165,246,30,MISS Curry 30' 3PT Jump Shot,2019,0,1,1,1
21800862,1,PT08M14.00S,,,GSW,201939,S. Curry,Missed Shot,Running Pull-Up Jump Shot,Missed,110,227,25,MISS Curry 25' 3PT Running Pull-Up Jump Shot,2019,0,1,0,1
21800862,1,PT05M45.00S,17.0,17.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-11,151,15,Curry 15' Jump Shot (7 PTS),2019,1,0,1,0
21800862,1,PT05M14.00S,,,GSW,201939,S. Curry,Missed Shot,Pullup Jump shot,Missed,119,250,28,MISS Curry 28' 3PT Pullup Jump Shot,2019,0,1,0,1
21800862,1,PT03M55.00S,19.0,21.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,2,172,17,Curry 17' Pullup Jump Shot (9 PTS) (Jerebko 1 AST),2019,1,0,1,0
21800862,1,PT02M53.00S,,,GSW,201939,S. Curry,Missed Shot,Driving Layup Shot,Missed,-16,20,3,MISS Curry 3' Driving Layup,2019,0,1,0,1
21800862,2,PT08M38.00S,42.0,42.0,POR,203552,S. Curry,Made Shot,Driving Floating Jump Shot,Made,47,6,5,Curry 5' Driving Floating Jump Shot (2 PTS),2019,1,0,1,0
21800862,2,PT04M37.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,141,226,27,MISS Curry 27' 3PT Jump Shot,2019,0,1,0,1
21800862,2,PT03M55.00S,,,GSW,201939,S. Curry,Missed Shot,Cutting Layup Shot,Missed,13,6,1,MISS Curry 1' Cutting Layup Shot,2019,0,0,1,0
21800862,2,PT02M24.00S,60.0,57.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-200,137,24,Curry 24' 3PT Pullup Jump Shot (12 PTS),2019,1,0,0,1
21800862,2,PT00M46.70S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-161,235,28,MISS Curry 28' 3PT Jump Shot,2019,0,1,0,0
21800862,3,PT10M46.00S,68.0,66.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-105,4,11,Curry 11' Pullup Jump Shot (16 PTS),2019,1,0,1,0
21800862,3,PT09M51.00S,72.0,71.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,195,-1,20,Curry 20' Jump Shot (21 PTS) (Thompson 7 AST),2019,1,1,0,1
21800862,3,PT09M01.00S,,,GSW,201939,S. Curry,Missed Shot,Driving Hook Shot,Missed,26,21,3,MISS Curry 3' Driving Hook Shot,2019,0,1,1,0
21800862,3,PT05M01.00S,84.0,85.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-221,90,24,Curry 24' 3PT Jump Shot (26 PTS) (Durant 2 AST),2019,1,0,1,1
21800862,3,PT03M59.00S,86.0,90.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,78,252,26,Curry 26' 3PT Jump Shot (29 PTS) (Jerebko 3 AST),2019,1,1,0,1
21800862,3,PT03M28.00S,88.0,93.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-133,230,27,Curry 27' 3PT Jump Shot (32 PTS) (Green 6 AST),2019,1,1,1,0
21800862,3,PT03M03.00S,,,GSW,201939,S. Curry,Missed Shot,Step Back Jump shot,Missed,193,109,22,MISS Curry 22' Step Back Jump Shot,2019,0,1,1,1
21800862,3,PT02M24.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-235,8,24,MISS Curry 24' 3PT Jump Shot,2019,0,0,1,1
21800862,4,PT07M47.00S,,,POR,203552,S. Curry,Missed Shot,Jump Shot,Missed,96,239,26,MISS Curry 26' 3PT Jump Shot,2019,0,0,0,1
21800862,4,PT07M16.00S,106.0,101.0,POR,203552,S. Curry,Made Shot,Driving Layup Shot,Made,20,6,2,Curry 2' Driving Layup (9 PTS),2019,1,0,0,0
21800862,4,PT06M55.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,225,28,0,MISS Curry 3PT Jump Shot,2019,0,1,0,0
21800862,4,PT06M14.00S,110.0,101.0,POR,203552,S. Curry,Made Shot,Step Back Jump shot,Made,34,179,18,Curry 18' Step Back Jump Shot (11 PTS),2019,1,0,1,0
21800862,4,PT05M23.00S,,,POR,203552,S. Curry,Missed Shot,Step Back Jump shot,Missed,-84,234,25,MISS Curry 25' 3PT Step Back Jump Shot,2019,0,1,0,1
21800862,4,PT05M09.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,116,239,27,MISS Curry 27' 3PT Jump Shot,2019,0,0,1,0
21800862,4,PT03M16.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,57,258,26,MISS Curry 26' 3PT Jump Shot,2019,0,0,0,1
21800862,4,PT02M51.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,52,184,19,MISS Curry 19' Jump Shot,2019,0,0,0,0
21800862,4,PT02M32.00S,,,POR,203552,S. Curry,Missed Shot,Jump Shot,Missed,206,138,25,MISS Curry 25' 3PT Jump Shot,2019,0,0,0,0
21800871,1,PT06M57.00S,19.0,13.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-234,37,24,Curry 24' 3PT Jump Shot (6 PTS) (Green 4 AST),2019,1,0,0,1
21800871,1,PT06M09.00S,21.0,15.0,GSW,201939,S. Curry,Made Shot,Driving Dunk Shot,Made,9,13,2,Curry 2' Driving Dunk (8 PTS) (Durant 1 AST),2019,1,1,0,0
21800871,1,PT05M57.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-213,162,27,MISS Curry 27' 3PT Jump Shot,2019,0,1,1,0
21800871,1,PT03M42.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-229,26,0,MISS Curry 3PT Jump Shot,2019,0,0,1,1
21800871,1,PT02M48.00S,28.0,23.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,194,209,29,Curry 29' 3PT Jump Shot (11 PTS) (Durant 2 AST),2019,1,0,0,1
21800871,2,PT04M30.00S,46.0,54.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,204,178,27,Curry 27' 3PT Step Back Jump Shot (14 PTS),2019,1,1,0,0
21800871,2,PT03M39.00S,51.0,54.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-207,195,28,Curry 28' 3PT Jump Shot (17 PTS) (Thompson 3 AST),2019,1,1,1,0
21800871,2,PT02M34.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,107,260,28,MISS Curry 28' 3PT Jump Shot,2019,0,1,1,1
21800871,3,PT09M43.00S,65.0,72.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,-89,138,16,Curry 16' Step Back Jump Shot (19 PTS),2019,1,0,1,1
21800871,3,PT09M04.00S,68.0,74.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,182,195,27,Curry 27' 3PT Jump Shot (22 PTS) (Cousins 2 AST),2019,1,1,0,1
21800871,3,PT08M10.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-230,22,0,MISS Curry 3PT Jump Shot,2019,0,1,1,0
21800871,3,PT06M45.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-168,199,26,MISS Curry 26' 3PT Jump Shot,2019,0,0,1,1
21800871,3,PT03M59.00S,,,GSW,201939,S. Curry,Missed Shot,Driving Layup Shot,Missed,-21,40,5,MISS Curry 5' Driving Layup,2019,0,0,0,1
21800871,3,PT02M56.00S,82.0,87.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,141,227,27,Curry 27' 3PT Jump Shot (25 PTS) (Durant 4 AST),2019,1,0,0,0
21800871,4,PT07M00.00S,107.0,104.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,-178,193,26,Curry 26' 3PT Step Back Jump Shot (28 PTS),2019,1,1,0,0
21800871,4,PT06M22.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-206,158,26,MISS Curry 26' 3PT Jump Shot,2019,0,1,1,0
21800871,4,PT04M03.00S,,,GSW,201939,S. Curry,Missed Shot,Driving Floating Jump Shot,Missed,8,50,5,MISS Curry 5' Driving Floating Jump Shot,2019,0,0,1,1
21800871,4,PT02M34.00S,114.0,108.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-40,253,26,Curry 26' 3PT Pullup Jump Shot (31 PTS),2019,1,0,0,1
21800871,4,PT01M43.00S,117.0,111.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,147,216,26,Curry 26' 3PT Step Back Jump Shot (34 PTS),2019,1,1,0,0
21800871,4,PT01M12.00S,,,GSW,201939,S. Curry,Missed Shot,Driving Layup Shot,Missed,8,35,4,MISS Curry 4' Driving Layup,2019,0,1,1,0
21800892,1,PT03M13.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,107,248,27,MISS Curry 27' 3PT Jump Shot,2019,0,0,0,1
21800892,2,PT04M22.00S,35.0,50.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,220,130,26,Curry 26' 3PT Jump Shot (6 PTS) (Green 2 AST),2019,1,0,0,0
21800892,2,PT02M31.00S,44.0,54.0,GSW,201939,S. Curry,Made Shot,Running Layup Shot,Made,10,25,3,Curry 3' Running Layup (8 PTS),2019,1,1,0,0
21800892,2,PT00M38.40S,49.0,59.0,GSW,201939,S. Curry,Made Shot,Running Finger Roll Layup Shot,Made,5,26,3,Curry 3' Running Finger Roll Layup (10 PTS),2019,1,1,1,0
21800892,2,PT00M27.10S,52.0,59.0,GSW,201939,S. Curry,Made Shot,Running Jump Shot,Made,107,233,26,Curry 26' 3PT Running Jump Shot (13 PTS) (Green 3 AST),2019,1,1,1,1
21800892,3,PT09M54.00S,64.0,63.0,GSW,201939,S. Curry,Made Shot,Running Layup Shot,Made,0,20,2,Curry 2' Running Layup (15 PTS) (Thompson 3 AST),2019,1,1,1,1
21800892,3,PT09M10.00S,66.0,66.0,GSW,201939,S. Curry,Made Shot,Turnaround Jump Shot,Made,122,146,19,Curry 19' Turnaround Jump Shot (17 PTS) (Durant 3 AST),2019,1,1,1,1
21800892,3,PT08M25.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-227,0,0,MISS Curry 3PT Jump Shot,2019,0,1,1,1
21800892,3,PT05M37.00S,76.0,74.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-228,-6,0,Curry 3PT Jump Shot (20 PTS) (Iguodala 1 AST),2019,1,0,1,1
21800892,3,PT04M52.00S,,,GSW,201939,S. Curry,Missed Shot,Running Layup Shot,Missed,-53,67,9,MISS Curry 9' Running Layup,2019,0,1,0,1
21800892,3,PT02M44.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-143,220,26,MISS Curry 26' 3PT Jump Shot,2019,0,0,1,0
21800892,4,PT07M45.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-156,230,28,MISS Curry 28' 3PT Jump Shot,2019,0,0,0,1
21800892,4,PT05M46.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,51,67,8,MISS Curry 8' Jump Shot,2019,0,0,0,0
21800892,4,PT04M35.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,107,268,29,MISS Curry 29' 3PT Jump Shot,2019,0,0,0,0
21800892,4,PT01M57.00S,108.0,114.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-233,-22,0,Curry 3PT Jump Shot (23 PTS) (Thompson 6 AST),2019,1,0,0,0
21800897,2,PT05M33.00S,44.0,58.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,55,273,28,Curry 28' 3PT Jump Shot (4 PTS) (Green 7 AST),2019,1,0,0,0
21800897,2,PT05M07.00S,,,GSW,201939,S. Curry,Missed Shot,Layup Shot,Missed,6,47,5,MISS Curry 5' Layup,2019,0,1,0,0
21800897,2,PT05M03.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,228,124,26,MISS Curry 26' 3PT Jump Shot,2019,0,0,1,0
21800897,2,PT03M45.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,57,274,28,MISS Curry 28' 3PT Jump Shot,2019,0,0,0,1
21800897,2,PT01M08.00S,53.0,65.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,43,269,27,Curry 27' 3PT Jump Shot (7 PTS) (Green 8 AST),2019,1,0,0,0
21800897,3,PT11M45.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,93,241,26,MISS Curry 26' 3PT Jump Shot,2019,0,1,0,0
21800897,3,PT08M45.00S,,,GSW,201939,S. Curry,Missed Shot,Driving Layup Shot,Missed,19,22,3,MISS Curry 3' Driving Layup,2019,0,0,1,0
21800897,3,PT07M31.00S,73.0,81.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,119,235,26,Curry 26' 3PT Jump Shot (10 PTS) (Durant 3 AST),2019,1,0,0,1
21800897,3,PT07M03.00S,73.0,83.0,GSW,201939,S. Curry,Made Shot,Running Layup Shot,Made,-8,15,2,Curry 2' Running Layup (12 PTS) (Thompson 5 AST),2019,1,1,0,0
21800897,3,PT03M30.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-231,49,24,MISS Curry 24' 3PT Jump Shot,2019,0,1,1,0
21800897,3,PT02M49.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-154,215,26,MISS Curry 26' 3PT Jump Shot,2019,0,0,1,1
21800897,4,PT04M06.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-103,264,28,MISS Curry 28' 3PT Jump Shot,2019,0,0,0,1
21800897,4,PT01M27.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-158,249,29,MISS Curry 29' 3PT Jump Shot,2019,0,0,0,0
21800897,4,PT00M58.50S,110.0,121.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-177,212,28,Curry 28' 3PT Jump Shot (16 PTS) (Green 10 AST),2019,1,0,0,0
21800897,4,PT00M24.60S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-182,278,33,MISS Curry 33' 3PT Jump Shot,2019,0,1,0,0
21800898,2,PT05M06.00S,35.0,50.0,POR,203552,S. Curry,Made Shot,Jump Shot,Made,149,207,26,Curry 26' 3PT Jump Shot (12 PTS) (Harkless 2 AST),2019,1,1,1,1
21800898,4,PT10M01.00S,,,POR,203552,S. Curry,Missed Shot,Pullup Jump shot,Missed,137,182,23,MISS Curry 23' Pullup Jump Shot,2019,0,1,1,1
21800898,4,PT07M44.00S,90.0,97.0,POR,203552,S. Curry,Made Shot,Jump Shot,Made,103,295,31,Curry 31' 3PT Jump Shot (15 PTS) (Layman 1 AST),2019,1,0,1,1
21800913,3,PT01M03.00S,,,POR,203552,S. Curry,Missed Shot,Jump Shot,Missed,232,80,25,MISS Curry 25' 3PT Jump Shot,2019,0,0,0,0
21800915,1,PT07M18.00S,12.0,9.0,GSW,201939,S. Curry,Made Shot,Reverse Layup Shot,Made,-20,11,2,Curry 2' Reverse Layup (4 PTS) (Jerebko 1 AST),2019,1,0,1,0
21800915,1,PT05M13.00S,18.0,14.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,108,230,25,Curry 25' 3PT Pullup Jump Shot (7 PTS),2019,1,1,0,1
21800915,1,PT04M21.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-235,10,24,MISS Curry 24' 3PT Jump Shot,2019,0,1,1,0
21800915,2,PT05M01.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-112,223,25,MISS Curry 25' 3PT Jump Shot,2019,0,0,1,1
21800915,2,PT02M01.00S,,,GSW,201939,S. Curry,Missed Shot,Pullup Jump shot,Missed,-16,252,25,MISS Curry 25' 3PT Pullup Jump Shot,2019,0,0,0,1
21800915,2,PT00M56.40S,71.0,53.0,GSW,201939,S. Curry,Made Shot,Driving Layup Shot,Made,13,21,2,Curry 2' Driving Layup (9 PTS),2019,1,0,0,0
21800915,3,PT10M48.00S,75.0,61.0,GSW,201939,S. Curry,Made Shot,Floating Jump shot,Made,1,126,13,Curry 13' Floating Jump Shot (11 PTS),2019,1,1,0,0
21800915,3,PT10M25.00S,78.0,64.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,153,197,25,Curry 25' 3PT Pullup Jump Shot (14 PTS) (Looney 1 AST),2019,1,1,1,0
21800915,3,PT09M10.00S,,,GSW,201939,S. Curry,Missed Shot,Pullup Jump shot,Missed,145,242,28,MISS Curry 28' 3PT Pullup Jump Shot,2019,0,1,1,1
21800915,3,PT08M02.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,119,277,30,MISS Curry 30' 3PT Jump Shot,2019,0,0,1,1
21800915,3,PT04M24.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,46,289,29,MISS Curry 29' 3PT Jump Shot,2019,0,0,0,1
21800915,3,PT03M17.00S,93.0,85.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,145,210,26,Curry 26' 3PT Pullup Jump Shot (19 PTS),2019,1,0,0,0
21800915,3,PT02M40.00S,,,GSW,201939,S. Curry,Missed Shot,Reverse Layup Shot,Missed,-16,15,2,MISS Curry 2' Reverse Layup,2019,0,1,0,0
21800915,4,PT07M37.00S,106.0,103.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-141,206,25,Curry 25' 3PT Jump Shot (22 PTS),2019,1,0,1,0
21800915,4,PT06M55.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-236,37,24,MISS Curry 24' 3PT Jump Shot,2019,0,1,0,1
21800915,4,PT04M28.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-55,246,25,MISS Curry 25' 3PT Jump Shot,2019,0,0,1,0
21800915,4,PT02M26.00S,116.0,118.0,GSW,201939,S. Curry,Made Shot,Driving Layup Shot,Made,3,14,1,Curry 1' Driving Layup (24 PTS),2019,1,0,0,1
21800930,2,PT05M46.00S,,,POR,203552,S. Curry,Missed Shot,Running Jump Shot,Missed,236,28,24,MISS Curry 24' 3PT Running Jump Shot,2019,0,1,0,1
21800930,3,PT01M48.00S,92.0,82.0,POR,203552,S. Curry,Made Shot,Running Pull-Up Jump Shot,Made,116,232,26,Curry 26' 3PT Running Pull-Up Jump Shot (9 PTS),2019,1,0,1,0
